Model,Result,FPS
tfl_real_insects_v1_performance_cascade_plus4x_uuid_3b045b26-c039-11ee-87fc-a3bdde689303, PASS, 897.2540966071963
tfl_real_midas_v2_small_performance_cascade_plus4x_uuid_6dbaf696-c03a-11ee-87fc-a3bdde689303, PASS, 94.49529337603111
tfl_real_mobiledet_performance_cascade_plus4x_uuid_54d2c5b2-c019-11ee-87fc-a3bdde689303, PASS, 317.3303211582852
tfl_real_mp_face_detection_full_range_performance_cascade_plus4x_uuid_e8f9eeea-c029-11ee-87fc-a3bdde689303, PASS, 535.3134496370878
tfl_real_mp_face_detection_full_range_sparse_performance_cascade_plus4x_uuid_aa52065c-c018-11ee-87fc-a3bdde689303, PASS, 607.9846927682026
tfl_real_mp_face_detection_short_range_performance_cascade_plus4x_uuid_690dac7e-c035-11ee-87fc-a3bdde689303, PASS, 2155.7229937399134
tfl_real_mp_face_landmark_performance_cascade_plus4x_uuid_af5a695a-c018-11ee-87fc-a3bdde689303, PASS, 1383.0354669797011
tfl_real_mp_hand_landmark_full_performance_cascade_plus4x_uuid_b1abd2d4-c027-11ee-87fc-a3bdde689303, PASS, 944.8758729443568
tfl_real_bodypix_mobilenet_performance_cascade_plus4x_uuid_af8ade98-c03e-11ee-87fc-a3bdde689303, PASS, 327.70867450901954
tfl_real_mp_hand_landmark_lite_performance_cascade_plus4x_uuid_f1d52fe6-c021-11ee-87fc-a3bdde689303, PASS, 973.4658116385023
tfl_real_mp_object_detection_3d_sneakers_1stage_performance_cascade_plus4x_uuid_c7b54300-c025-11ee-87fc-a3bdde689303, PASS, 183.3931482219937
tfl_real_unet_mobilenet_v2_128_performance_cascade_plus4x_uuid_d61b9018-c02d-11ee-87fc-a3bdde689303, PASS, 283.11847858810125
tfl_real_mp_object_detection_3d_sneakers_performance_cascade_plus4x_uuid_2515c892-c037-11ee-87fc-a3bdde689303, PASS, 912.5948102923834
tfl_real_mp_palm_detection_full_performance_cascade_plus4x_uuid_9b0adaba-c019-11ee-87fc-a3bdde689303, PASS, 514.439064117471
tfl_real_mp_palm_detection_lite_performance_cascade_plus4x_uuid_d110961e-c018-11ee-87fc-a3bdde689303, PASS, 866.6758962130621
tfl_real_mp_pose_detection_performance_cascade_plus4x_uuid_0a7ce68c-c04b-11ee-87fc-a3bdde689303, PASS, 219.00998370859267
tfl_real_mp_pose_landmark_full_performance_cascade_plus4x_uuid_0cef18ba-c026-11ee-87fc-a3bdde689303, PASS, 280.654947907954
tfl_real_mp_pose_landmark_heavy_performance_cascade_plus4x_uuid_04593af2-c03d-11ee-87fc-a3bdde689303, PASS, 114.39268812605957
tfl_real_mp_pose_landmark_lite_performance_cascade_plus4x_uuid_ca1b114c-c03e-11ee-87fc-a3bdde689303, PASS, 331.68667133767434
tfl_real_mp_selfie_segmentation_landscape_performance_cascade_plus4x_uuid_13e22f2a-c032-11ee-87fc-a3bdde689303, PASS, 470.7834597943699
tfl_real_mp_selfie_segmentation_performance_cascade_plus4x_uuid_a115e04a-c027-11ee-87fc-a3bdde689303, PASS, 232.5680325859979
