Model,Result,FPS
pt_real_squeezenet3d_performance_cascade_plus_uuid_47c149f8-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 405.63672322667685
pt_real_mobilenet3d_performance_cascade_plus_uuid_f1b3788a-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 386.0885638067746
pt_real_lraspp_mobilenet_v3_large_performance_cascade_plus4x_uuid_f75e7d0e-ccb1-11ee-9d9c-1d8fcb35c694, PASS, 262.06554412772675
pt_real_mnasnet1_0_performance_cascade_plus2x_uuid_1ccd05d2-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 1377.7474115730279
pt_real_mobilenet3dv2_performance_cascade_plus_uuid_1d16975a-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 343.4241176957044
tf_real_ssdmobilenetv1_fpn_performance_cascade_plus6x_uuid_25787890-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 34.22840853190193
tf_real_ssdmobilenetv2_fpnlite_performance_cascade_plus2x_uuid_b84934fc-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 300.0857121188923
tf_real_ssdmobilenet_v2_performance_cascade_plus_uuid_b44666e8-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 802.1296777944372
tf_real_yolov5m_leaky_416_performance_cascade_plus4x_uuid_0eec5248-cccb-11ee-9d9c-1d8fcb35c694, PASS, 263.6081786774415
tf_real_yolov5m_leaky_performance_cascade_plus6x_uuid_1e885b90-ccba-11ee-9d9c-1d8fcb35c694, PASS, 104.45040011515108
tf_real_yolov5n_leaky_320_performance_cascade_plus2x_uuid_ff2752ca-cccc-11ee-9d9c-1d8fcb35c694, PASS, 684.4267484742666
tf_real_yolov5n_leaky_416_performance_cascade_plus2x_uuid_9d303e8e-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 427.7806788511749
tf_real_yolov5n_leaky_performance_cascade_plus2x_uuid_d53a9bda-ccb7-11ee-9d9c-1d8fcb35c694, PASS, 166.46904035212359
tf_real_yolov5s_leaky_320_performance_cascade_plus2x_uuid_3b8b9a6c-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 633.0929344462725
tf_real_yolov5s_leaky_416_performance_cascade_plus2x_uuid_46e654b4-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 391.09407023518025
tf_real_yolov5s_leaky_performance_cascade_plus4x_uuid_a0af0cdc-cccd-11ee-9d9c-1d8fcb35c694, PASS, 151.3096681096681
tf_real_license_plate_recog_performance_cascade_plus_uuid_156e9fb0-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 2273.286216016997
tf_real_ssdlite_mobilenet_v2_performance_cascade_plus_uuid_ad4758de-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 843.8785015703372
tf_real_centernet_mobilenetv2_performance_cascade_plus2x_uuid_7ca260be-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 490.22874514511193
tf_real_centernet_resnetv1_fpn_performance_cascade_plus8x_uuid_4525fabe-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 71.05268596616348
tf_real_efficientnet_tpu_l_performance_cascade_plus2x_uuid_3215b224-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 231.09558586529218
tf_real_efficientnet_tpu_m_performance_cascade_plus2x_uuid_aedaba68-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 606.4042286183545
tf_real_efficientnet_tpu_s_performance_cascade_plus_uuid_4e763b8c-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 619.3889847128039
tf_real_mlperf_v2_resnet_performance_cascade_plus4x_uuid_7375f3b4-ccca-11ee-9d9c-1d8fcb35c694, PASS, 715.4158031640442
tf_real_mobilenetv1_ssd_performance_cascade_plus_uuid_0cc38f4e-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 856.3037065014342
tf_real_mobilenet_yolo_v4_syg_performance_cascade_plus4x_uuid_5df20c10-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 472.3054696306172
tf_real_movenet_multipose_lite_performance_cascade_plus_uuid_f0de7cb8-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 1075.0022426294381
tf_real_movenet_singlepose_lightning_performance_cascade_plus_uuid_e1c4928e-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 1335.021564414737
tf_real_resnetv2_50_performance_cascade_plus4x_uuid_ef6bebf0-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 544.0816919532596
tf_real_squeezedet_kitti_performance_cascade_plus4x_uuid_60e6ea7c-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 168.87518515938706
tf_real_squeezedet_plus_kitti_performance_cascade_plus4x_uuid_e74b36fc-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 66.08812497912245
tfl_real_bodypix_mobilenet_performance_cascade_plus_uuid_5380271c-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 470.9494434126875
tfl_real_efficientdet_lite1_performance_cascade_plus3x_uuid_5d257510-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 127.66525273087656
tfl_real_insects_v1_performance_cascade_plus_uuid_c6162dd6-ccb7-11ee-9d9c-1d8fcb35c694, PASS, 1394.9858649017194
tfl_real_midas_v2_small_performance_cascade_plus3x_uuid_efe7d450-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 135.98496687187216
tfl_real_mobiledet_performance_cascade_plus_uuid_3ec34c1e-cccc-11ee-9d9c-1d8fcb35c694, PASS, 747.1217235636227
tfl_real_mp_face_detection_full_range_performance_cascade_plus_uuid_e3f105a6-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 1628.3310622207212
tfl_real_mp_face_detection_full_range_sparse_performance_cascade_plus_uuid_ddde8214-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 1633.9767738115181
tfl_real_mp_face_detection_short_range_performance_cascade_plus_uuid_2d61a262-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 2497.3379140344505
tfl_real_mp_face_landmark_performance_cascade_plus2x_uuid_f7fb3cca-ccca-11ee-9d9c-1d8fcb35c694, PASS, 1632.4949596381837
tfl_real_mp_hand_landmark_full_performance_cascade_plus_uuid_4cd0c99a-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 1407.2153983969508
tfl_real_mp_hand_landmark_lite_performance_cascade_plus_uuid_d3701064-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 1414.3999352539092
tfl_real_mp_object_detection_3d_sneakers_1stage_performance_cascade_plus2x_uuid_c5faa490-ccca-11ee-9d9c-1d8fcb35c694, PASS, 279.3731145846308
tfl_real_mp_selfie_segmentation_landscape_performance_cascade_plus2x_uuid_5bd6ac32-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 668.3393592119457
tfl_real_mp_selfie_segmentation_performance_cascade_plus2x_uuid_d7243ad0-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 386.4428642241022
tfl_real_unet_mobilenet_v2_128_performance_cascade_plus2x_uuid_856e219c-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 278.43081024529874
tfl_real_unet_mobilenet_v2_256_performance_cascade_plus2x_uuid_e3f5c638-ccce-11ee-9d9c-1d8fcb35c694, PASS, 71.44545448041593
tfl_real_yolov8l-cls_performance_cascade_plus4x_uuid_1b5915fa-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 234.92039665847997
tfl_real_yolov8m-cls_performance_cascade_plus3x_uuid_4a94ac8a-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 713.8451064988554
tfl_real_yolov8n-cls_performance_cascade_plus_uuid_5928c74a-cccd-11ee-9d9c-1d8fcb35c694, PASS, 1349.5273457358155
tfl_real_yolov8n_performance_cascade_plus2x_uuid_969fa32c-ccba-11ee-9d9c-1d8fcb35c694, PASS, 194.976896401045
tfl_real_yolov8s-cls_performance_cascade_plus_uuid_a50ea178-ccca-11ee-9d9c-1d8fcb35c694, PASS, 1577.8737491535626
tfl_real_yolov8s_performance_cascade_plus2x_uuid_74bd224a-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 182.3230727165951
tfl_real_mp_object_detection_3d_sneakers_performance_cascade_plus_uuid_47cbcede-cccd-11ee-9d9c-1d8fcb35c694, PASS, 1441.4901879918891
tfl_real_mp_palm_detection_full_performance_cascade_plus2x_uuid_9a7f3a3a-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 1150.4166323815793
tfl_real_mp_palm_detection_lite_performance_cascade_plus2x_uuid_70348afc-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 1523.9711941632572
tfl_real_mp_pose_detection_performance_cascade_plus_uuid_08795536-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 902.0435375437118
tfl_real_mp_pose_landmark_full_performance_cascade_plus2x_uuid_51eed2da-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 511.07853637911137
tfl_real_mp_pose_landmark_heavy_performance_cascade_plus4x_uuid_104503b0-cccb-11ee-9d9c-1d8fcb35c694, PASS, 122.748429027636
tfl_real_mp_pose_landmark_lite_performance_cascade_plus2x_uuid_1273db68-ccba-11ee-9d9c-1d8fcb35c694, PASS, 505.8863828247497
tfl_real_mp_hand_recrop_performance_cascade_plus_uuid_eafa4fa0-cccc-11ee-9d9c-1d8fcb35c694, PASS, 1097.4251363832598
tfl_real_mp_iris_landmark_performance_cascade_plus2x_uuid_bff957f2-ccb7-11ee-9d9c-1d8fcb35c694, PASS, 2443.934017398803
tfl_real_mp_object_detection_3d_camera_performance_cascade_plus_uuid_f4660400-ccb1-11ee-9d9c-1d8fcb35c694, PASS, 1433.798127377953
tfl_real_mp_object_detection_3d_chair_1stage_performance_cascade_plus2x_uuid_5aef9278-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 271.34128235367945
tfl_real_mp_object_detection_3d_chair_performance_cascade_plus_uuid_1ac4a6da-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 1419.430644484453
tfl_real_mp_object_detection_3d_cup_performance_cascade_plus_uuid_206b29dc-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 1450.598492787306
